,screenName,description,location,text
2467,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Steph Curry called out an announcer after he “jinxed” him during a free throw at last night’s Warriors game. https://t.co/w9D5FsMMX4
2468,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Gordon Sondland, former US Ambassador to the European Union, reflects on his time at the Trump White House with @brikeilarcnn 
Watch here: https://t.co/QvyWkAAXHt"
2469,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Authorities are ""actively investigating"" after woman claims her late father was a prolific serial killer -- and claimed he disposed of dozens of bodies of people he killed decades ago. https://t.co/2wZWLDwrla"
2470,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Sam Smith and Kim Petras have made history with their collaborative track, ""Unholy.""  https://t.co/Q9tdjOvp6P"
2471,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Nearly a month after Nigeria’s worst flooding in a decade left hundreds dead, and more than a million people displaced, communities remain submerged.
CNN international correspondent @LarryMadowo reports: https://t.co/xi4QxCClYd"
2472,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Roughly 37 million bottles of Pine-Sol products have been recalled because they could contain a potentially harmful bacteria. https://t.co/JbU5ofsDsF
2473,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"It's never too early to start planning for next year's big trips.

National Geographic is getting an early start, too, releasing its Best of the World list in late October with 25 must-see destinations for 2023.  https://t.co/oHf6YGWFFa"
2474,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,8-year-old Sam Adventure Baker is setting out to become the youngest person to reach the summit of El Capitan in California’s Yosemite National Park. CNN's John Berman talked to the father and son duo yesterday ahead of their first day. https://t.co/ADxYtvZcQo https://t.co/ho9Hba6hOW
2475,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"President Biden said Russia would be making a “serious, serious mistake” should it deploy a tactical nuclear weapon in Ukraine, his latest warning to President Vladimir Putin https://t.co/jhI2YskWST"
2476,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Los Angeles police are investigating whether the audio of racist comments made by city officials was recorded illegally. https://t.co/rDbHB4207X
2477,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Here are 5⃣ things you need to know today 👇

1⃣ Fetterman and Oz face off

2⃣ DOJ asks judge to force Trump White House lawyers to testify

3⃣ Iran protests

4⃣ Voting machines

5⃣ LinkedIn's battle with bots
https://t.co/eytmhDgMOR"
2478,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Supreme Court Justice Samuel Alito called the leak of his draft opinion overturning Roe v. Wade last spring a ""grave betrayal"" and ""shock,"" saying that it put the lives of some of the high court's conservative justices at risk. https://t.co/ZQPTXSYt1w"
2479,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"“When Google stumbles, it’s a bad omen for digital advertising at large,” Insider Intelligence’s principal analyst Evelyn Mitchell said. | Analysis https://t.co/Q820cRAjro https://t.co/gSATnXSHAa"
2480,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Gap and Foot Locker remove all Yeezy merchandise as the corporate backlash against Kanye West mounts
https://t.co/MZcBrjCO87"
2481,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,TikTok has helped spread yet another potentially dangerous idea: taping your lips shut to stop mouth breathing at night. https://t.co/cB7Lei5wLj
2482,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,He escaped with a USB of X-rays hidden in his daughter's toy. Its contents shed light on the casualties Russia has tried to conceal.  https://t.co/ccdkgNI19l
2483,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Disney has previewed the ""Guardians of the Galaxy"" holiday special -- and Kevin Bacon is joining as...Kevin Bacon. https://t.co/XlLB10aLAT https://t.co/rd7a2WKc7J"
2484,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Most people feel socially connected as Covid-19 precautions ease, but many still need support, a new survey finds https://t.co/GuN0Fm566Q"
2485,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Matthew Perry opens up in his new book about his attention-getting relationship with Julia Roberts in the mid-1990s and the reason it came to an end. https://t.co/2Abte9OlYD
2486,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Amazon is rolling out a new option for customers to pay with Venmo. https://t.co/qtsfA6Tfqp https://t.co/KflrddD5fw
2487,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,The first and only debate between Democrat John Fetterman and Republican Mehmet Oz quickly devolved into a series of personal and biting attacks in what has become the highest stakes Senate race in the country. https://t.co/npUR5m6QRX
2488,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"These viral pumpkin-carving hacks from ""Babs"" will totally change your life https://t.co/gQNz5NV2kS"
2489,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,St. Louis school shooting survivors recall hearing gunshots from behind locked doors and jumping from windows as a gunman with an AR-15-style rifle made his way inside. https://t.co/uS7n8M54Sv
2490,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Two men accused of assaulting people on New York subway platforms are facing charges, authorities said. https://t.co/jCXddZxCiL"
2491,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,The first trailer is out for Marvel's 'Ant-Man and the Wasp: Quantumania' https://t.co/e7TIS96cTW
2492,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,The late Supreme Court Justice Ruth Bader Ginsburg will be honored with a new US postage stamp due out next year. https://t.co/5irvTwE3Ee https://t.co/HmgElOdcnm
2493,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Gretchen Whitmer and Tudor Dixon clashed over an abortion ballot measure and took shots at each other over past election results. Here are the takeaways from the Michigan governor debate. https://t.co/SI61s7pOjz
2494,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,This baby beaver built a makeshift dam at a rescue center to keep her nemesis out https://t.co/wiAcrq5lQk
2495,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"It's a cross between baseball and golf, played with a 3-meter carbon stick. https://t.co/hdiBAqGqBu"
2496,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"New York Gov. Kathy Hochul squared off with Republican Rep. Lee Zeldin in their first and only pre-election debate, offering a series of tense and testy exchanges over crime, abortion rights, the 2020 presidential election and campaign finance ethics. https://t.co/Y5JxDghX0f"
2497,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Rare desert elephants can come into conflict with humans in Namibia -- so communities have come up with creative ways to keep the peace. https://t.co/dmMA1dWvWd
2498,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"This luxury Maldives resort can be powered entirely by solar energy, captured by the 1,000 solar panels on its roof. https://t.co/51TvcaNQgd https://t.co/wOTQzY2L3a"
2499,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"She hurried onto an elevator as the doors were gliding closed. Her future fiancé was inside. 
https://t.co/4IRHfngZiK"
2500,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Archaeologists in Sweden have discovered the wreckage of a ship in ""great condition"" after 400 years https://t.co/YbuLTqrAIo https://t.co/ZFve3EzyXk"
2501,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"""I've never had to feel a worry about how we were going to eat, but today, we're only doing light foods, sandwiches.""

Seniors on a fixed income have been hit particularly hard by inflation. https://t.co/MXYWESOFsF"
2502,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Two high profile athletes are leaving Kanye West's sports agency, Donda Sports, in the wake of the artist and businessman's repeated antisemitic statements. https://t.co/Bxnsb7pgZJ"
2503,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Join Stanley Tucci in the fabled Italian Riviera. He’s heading to Portofino in the region of Liguria on an all new episode of #SearchingForItaly, Sunday at 9 p.m. ET/PT https://t.co/X31vaoGFkj"
